SrcEntity	TgtEntity	Score
http://purl.obolibrary.org/obo/BTO_0003156	http://purl.obolibrary.org/obo/UBERON_0005669	0.821
http://purl.obolibrary.org/obo/BTO_0001160	http://purl.obolibrary.org/obo/UBERON_0000361	0.926
http://purl.obolibrary.org/obo/BTO_0002996	http://purl.obolibrary.org/obo/UBERON_0000457	0.922
http://purl.obolibrary.org/obo/BTO_0000851	http://purl.obolibrary.org/obo/CL_1000427	0.835
http://purl.obolibrary.org/obo/BTO_0000084	http://purl.obolibrary.org/obo/UBERON_0001154	0.926
http://purl.obolibrary.org/obo/BTO_0000122	http://purl.obolibrary.org/obo/UBERON_0002394	0.96
http://purl.obolibrary.org/obo/BTO_0004910	http://purl.obolibrary.org/obo/GO_0003406	0.867
http://purl.obolibrary.org/obo/BTO_0003787	http://purl.obolibrary.org/obo/UBERON_0002913	0.932
http://purl.obolibrary.org/obo/BTO_0002813	http://purl.obolibrary.org/obo/UBERON_0008843	0.923
http://purl.obolibrary.org/obo/BTO_0001787	http://purl.obolibrary.org/obo/UBERON_0006964	0.844
http://purl.obolibrary.org/obo/BTO_0001626	http://purl.obolibrary.org/obo/UBERON_0001568	0.819
http://purl.obolibrary.org/obo/BTO_0002453	http://purl.obolibrary.org/obo/UBERON_0002739	0.942
http://purl.obolibrary.org/obo/BTO_0002669	http://purl.obolibrary.org/obo/CL_0002246	0.921
http://purl.obolibrary.org/obo/BTO_0001868	http://purl.obolibrary.org/obo/UBERON_0002902	0.944
http://purl.obolibrary.org/obo/BTO_0001681	http://purl.obolibrary.org/obo/UBERON_0008978	0.899
http://purl.obolibrary.org/obo/BTO_0000559	http://purl.obolibrary.org/obo/PATO_0001735	0.642
http://purl.obolibrary.org/obo/BTO_0002643	http://purl.obolibrary.org/obo/UBERON_0004203	0.917
http://purl.obolibrary.org/obo/BTO_0003423	http://purl.obolibrary.org/obo/CL_0002140	0.858
http://purl.obolibrary.org/obo/BTO_0003094	http://purl.obolibrary.org/obo/CL_0000655	0.94
http://purl.obolibrary.org/obo/BTO_0002841	http://purl.obolibrary.org/obo/UBERON_0001283	0.957
http://purl.obolibrary.org/obo/BTO_0005630	http://purl.obolibrary.org/obo/UBERON_0001800	0.924
http://purl.obolibrary.org/obo/BTO_0000207	http://purl.obolibrary.org/obo/UBERON_0000313	0.672
http://purl.obolibrary.org/obo/BTO_0004378	http://purl.obolibrary.org/obo/UBERON_0035965	0.874
http://purl.obolibrary.org/obo/BTO_0006314	http://purl.obolibrary.org/obo/UBERON_0008270	0.668
http://purl.obolibrary.org/obo/BTO_0006389	http://purl.obolibrary.org/obo/CL_0007011	0.944
http://purl.obolibrary.org/obo/BTO_0005188	http://purl.obolibrary.org/obo/UBERON_0005256	0.648
http://purl.obolibrary.org/obo/BTO_0002303	http://purl.obolibrary.org/obo/UBERON_0001182	0.929
http://purl.obolibrary.org/obo/BTO_0003082	http://purl.obolibrary.org/obo/UBERON_0006955	0.918
http://purl.obolibrary.org/obo/BTO_0003155	http://purl.obolibrary.org/obo/UBERON_0003390	0.798
http://purl.obolibrary.org/obo/BTO_0006315	http://purl.obolibrary.org/obo/UBERON_0002720	0.852
http://purl.obolibrary.org/obo/BTO_0002845	http://purl.obolibrary.org/obo/UBERON_0001765	0.955
http://purl.obolibrary.org/obo/BTO_0000334	http://purl.obolibrary.org/obo/UBERON_0006878	0.892
