SrcEntity	TgtEntity	Score
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_329	http://purl.obolibrary.org/obo/mesh_C570354	0.538
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_157	http://purl.obolibrary.org/obo/mesh_C083833	0.559
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_48	http://purl.obolibrary.org/obo/mesh_C551388	0.571
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_397	http://purl.obolibrary.org/obo/mesh_C084367	0.501
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_17	http://purl.obolibrary.org/obo/mesh_C009859	0.605
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_309	http://purl.obolibrary.org/obo/mesh_C087390	0.514
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_399	http://purl.obolibrary.org/obo/mesh_C443679	0.552
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_583	http://purl.obolibrary.org/obo/mesh_C517483	0.527
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_210	http://purl.obolibrary.org/obo/mesh_C088258	0.581
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_533	http://purl.obolibrary.org/obo/mesh_C120672	0.457
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_150	http://purl.obolibrary.org/obo/mesh_C539488	0.619
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_328	http://purl.obolibrary.org/obo/mesh_C570355	0.562
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_136	http://purl.obolibrary.org/obo/mesh_C053066	0.595
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_603	http://purl.obolibrary.org/obo/mesh_C556736	0.596
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_143	http://purl.obolibrary.org/obo/mesh_C055482	0.562
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_700	http://purl.obolibrary.org/obo/mesh_C525731	0.574
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_197	http://purl.obolibrary.org/obo/mesh_C551661	0.567
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_222	http://purl.obolibrary.org/obo/mesh_C077353	0.567
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_301	http://purl.obolibrary.org/obo/mesh_C488463	0.495
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_888	http://purl.obolibrary.org/obo/mesh_C559121	0.503
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#phenotype_group	http://purl.obolibrary.org/obo/mesh_C535508	0.544
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_15	http://purl.obolibrary.org/obo/mesh_C047973	0.727
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_610	http://purl.obolibrary.org/obo/mesh_C026997	0.601
