SrcEntity	TgtEntity	Score
http://purl.obolibrary.org/obo/UBERON_0002620	http://purl.obolibrary.org/obo/mesh_D014371	0.817
http://purl.obolibrary.org/obo/CHEBI_49637	http://purl.obolibrary.org/obo/mesh_D006859	0.82
http://purl.obolibrary.org/obo/UBERON_3010463	http://purl.obolibrary.org/obo/mesh_C106974	0.7
http://purl.obolibrary.org/obo/CL_0002583	http://purl.obolibrary.org/obo/mesh_D050151	0.794
http://purl.obolibrary.org/obo/CL_0002188	http://purl.obolibrary.org/obo/mesh_D066026	0.902
http://purl.obolibrary.org/obo/UBERON_0002173	http://purl.obolibrary.org/obo/mesh_C562405	0.708
http://purl.obolibrary.org/obo/UBERON_0000128	http://purl.obolibrary.org/obo/mesh_D009847	0.806
http://purl.obolibrary.org/obo/UBERON_0003125	http://purl.obolibrary.org/obo/mesh_D014817	0.903
http://purl.obolibrary.org/obo/CL_0000202	http://purl.obolibrary.org/obo/mesh_D006198	0.85
http://purl.obolibrary.org/obo/UBERON_0000977	http://purl.obolibrary.org/obo/mesh_D010994	0.89
http://purl.obolibrary.org/obo/UBERON_0006692	http://purl.obolibrary.org/obo/mesh_D013115	0.788
http://purl.obolibrary.org/obo/NCBITaxon_262014	http://purl.obolibrary.org/obo/mesh_D019912	0.614
http://purl.obolibrary.org/obo/NCBITaxon_4932	http://purl.obolibrary.org/obo/mesh_D012441	0.771
http://purl.obolibrary.org/obo/UBERON_0013497	http://purl.obolibrary.org/obo/mesh_C000679241	0.595
http://purl.obolibrary.org/obo/UBERON_0019285	http://purl.obolibrary.org/obo/mesh_C094709	0.749
http://purl.obolibrary.org/obo/GO_1904115	http://purl.obolibrary.org/obo/mesh_D000071448	0.705
http://purl.obolibrary.org/obo/PR_P22091	http://purl.obolibrary.org/obo/mesh_D000073942	0.72
http://purl.obolibrary.org/obo/GO_0016740	http://purl.obolibrary.org/obo/mesh_C060600	0.796
http://purl.obolibrary.org/obo/UBERON_0003683	http://purl.obolibrary.org/obo/mesh_D017006	0.781
http://purl.obolibrary.org/obo/UBERON_0002402	http://purl.obolibrary.org/obo/mesh_D035422	0.881
http://purl.obolibrary.org/obo/GO_0043073	http://purl.obolibrary.org/obo/mesh_D053144	0.826
http://purl.obolibrary.org/obo/GO_0030252	http://purl.obolibrary.org/obo/mesh_D013006	0.81
http://purl.obolibrary.org/obo/CHEBI_33295	http://purl.obolibrary.org/obo/mesh_D064907	0.818
http://purl.obolibrary.org/obo/UBERON_0001476	http://purl.obolibrary.org/obo/mesh_D057645	0.861
http://purl.obolibrary.org/obo/CHEBI_15734	http://purl.obolibrary.org/obo/mesh_C066943	0.83
http://purl.obolibrary.org/obo/PR_000001020	http://purl.obolibrary.org/obo/mesh_C489095	0.744
http://purl.obolibrary.org/obo/UBERON_0014455	http://purl.obolibrary.org/obo/mesh_D050507	0.777
http://purl.obolibrary.org/obo/GO_0016874	http://purl.obolibrary.org/obo/mesh_D005974	0.809
http://purl.obolibrary.org/obo/CHEBI_50319	http://purl.obolibrary.org/obo/mesh_D009709	0.753
http://purl.obolibrary.org/obo/GO_0120023	http://purl.obolibrary.org/obo/mesh_C043961	0.668
http://purl.obolibrary.org/obo/GO_0007596	http://purl.obolibrary.org/obo/mesh_D001777	0.855
http://purl.obolibrary.org/obo/UBERON_0000002	http://purl.obolibrary.org/obo/mesh_D002584	0.778
http://purl.obolibrary.org/obo/GO_0071244	http://purl.obolibrary.org/obo/mesh_C044289	0.71
http://purl.obolibrary.org/obo/NCBITaxon_9347	http://purl.obolibrary.org/obo/mesh_D000073566	0.923
http://purl.obolibrary.org/obo/UBERON_0004611	http://purl.obolibrary.org/obo/mesh_C118603	0.771
http://purl.obolibrary.org/obo/CL_0000100	http://purl.obolibrary.org/obo/mesh_D009046	0.923
http://purl.obolibrary.org/obo/UBERON_2000285	http://purl.obolibrary.org/obo/mesh_C000681890	0.644
http://purl.obolibrary.org/obo/NCBITaxon_7088	http://purl.obolibrary.org/obo/mesh_D007915	0.936
http://purl.obolibrary.org/obo/UBERON_2000976	http://purl.obolibrary.org/obo/mesh_C468291	0.629
http://purl.obolibrary.org/obo/GO_0005587	http://purl.obolibrary.org/obo/mesh_D006953	0.755
http://purl.obolibrary.org/obo/UBERON_0002684	http://purl.obolibrary.org/obo/mesh_D065849	0.94
http://purl.obolibrary.org/obo/GO_0033218	http://purl.obolibrary.org/obo/mesh_D000802	0.75
http://purl.obolibrary.org/obo/UBERON_0001798	http://purl.obolibrary.org/obo/mesh_D014823	0.625
http://purl.obolibrary.org/obo/GO_0010543	http://purl.obolibrary.org/obo/mesh_C044218	0.597
http://purl.obolibrary.org/obo/UBERON_0000173	http://purl.obolibrary.org/obo/mesh_D000653	0.91
http://purl.obolibrary.org/obo/UBERON_0002682	http://purl.obolibrary.org/obo/mesh_D065827	0.936
http://purl.obolibrary.org/obo/UBERON_0001797	http://purl.obolibrary.org/obo/mesh_C000726608	0.682
http://purl.obolibrary.org/obo/UBERON_0000053	http://purl.obolibrary.org/obo/mesh_D008266	0.892
http://purl.obolibrary.org/obo/NCBITaxon_8355	http://purl.obolibrary.org/obo/mesh_D014982	0.825
http://purl.obolibrary.org/obo/GO_0043312	http://purl.obolibrary.org/obo/mesh_D015550	0.734
http://purl.obolibrary.org/obo/UBERON_0003684	http://purl.obolibrary.org/obo/mesh_D034841	0.888
http://purl.obolibrary.org/obo/UBERON_0000989	http://purl.obolibrary.org/obo/mesh_D010413	0.861
http://purl.obolibrary.org/obo/UBERON_3010565	http://purl.obolibrary.org/obo/mesh_C000658409	0.687
http://purl.obolibrary.org/obo/GO_0051027	http://purl.obolibrary.org/obo/mesh_D043864	0.731
http://purl.obolibrary.org/obo/UBERON_0001013	http://purl.obolibrary.org/obo/mesh_D000273	0.834
http://purl.obolibrary.org/obo/GO_0015871	http://purl.obolibrary.org/obo/mesh_D002797	0.804
http://purl.obolibrary.org/obo/UBERON_0002116	http://purl.obolibrary.org/obo/mesh_D007082	0.927
http://purl.obolibrary.org/obo/UBERON_0015849	http://purl.obolibrary.org/obo/mesh_D017939	0.727
http://purl.obolibrary.org/obo/GO_0035374	http://purl.obolibrary.org/obo/mesh_C069524	0.907
http://purl.obolibrary.org/obo/GO_1990845	http://purl.obolibrary.org/obo/mesh_D056704	0.809
http://purl.obolibrary.org/obo/UBERON_0001882	http://purl.obolibrary.org/obo/mesh_D009714	0.958
http://purl.obolibrary.org/obo/PR_000000001	http://purl.obolibrary.org/obo/mesh_C452196	0.569
http://purl.obolibrary.org/obo/GO_0033684	http://purl.obolibrary.org/obo/mesh_C034581	0.849
http://purl.obolibrary.org/obo/UBERON_0003687	http://purl.obolibrary.org/obo/mesh_D005539	0.866
http://purl.obolibrary.org/obo/CL_0002062	http://purl.obolibrary.org/obo/mesh_D053530	0.694
http://purl.obolibrary.org/obo/GO_0008306	http://purl.obolibrary.org/obo/mesh_D011337	0.824
http://purl.obolibrary.org/obo/CHEBI_76924	http://purl.obolibrary.org/obo/mesh_C066596	0.7
http://purl.obolibrary.org/obo/GO_0070278	http://purl.obolibrary.org/obo/mesh_C052131	0.868
http://purl.obolibrary.org/obo/NCBITaxon_41426	http://purl.obolibrary.org/obo/mesh_D013552	0.756
http://purl.obolibrary.org/obo/GO_0090304	http://purl.obolibrary.org/obo/mesh_D009692	0.846
http://purl.obolibrary.org/obo/UBERON_2001705	http://purl.obolibrary.org/obo/mesh_C109486	0.651
http://purl.obolibrary.org/obo/UBERON_0016914	http://purl.obolibrary.org/obo/mesh_C000688978	0.634
http://purl.obolibrary.org/obo/UBERON_3000316	http://purl.obolibrary.org/obo/mesh_D005597	0.649
http://purl.obolibrary.org/obo/UBERON_0005800	http://purl.obolibrary.org/obo/mesh_D002585	0.569
http://purl.obolibrary.org/obo/UBERON_0000974	http://purl.obolibrary.org/obo/mesh_D009333	0.886
http://purl.obolibrary.org/obo/PR_000001338	http://purl.obolibrary.org/obo/mesh_C107913	0.756
http://purl.obolibrary.org/obo/CHEBI_35470	http://purl.obolibrary.org/obo/mesh_D002491	0.858
http://purl.obolibrary.org/obo/GO_0015721	http://purl.obolibrary.org/obo/mesh_D001647	0.832
